,NUM_COMMANDE,QUANTITE,PRIX_UNITAIRE,MONTANT,DATE_COMMANDE,STATUT,TRIMESTRE,MOIS,ANNEE,TYPE_PRODUIT,CODE_PRODUIT,CLIENT,TELEPHONE,ADRESSE_1,ADRESSE_2,VILLE,ETAT,CODE_POSTAL,PAYS,ZONE_GEOGRAPHIQUE,NOM_CONTACT,PRENOM_CONTACT
1323,10194,32,133.18,4261.76,11/25/2003 0:00,Envoyé,4,11,2003,Camions et bus,S18_4600,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
1324,10207,47,141.65,6657.55,2003/09/12,Envoyé,4,12,2003,Camions et bus,S18_4600,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
1325,10217,38,118.65,4508.7,2004/04/02,Envoyé,1,2,2004,Camions et bus,S18_4600,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
1326,10229,41,115.02,4715.82,2004/11/03,Envoyé,1,3,2004,Camions et bus,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1327,10245,21,113.81,2390.01,2004/04/05,Envoyé,2,5,2004,Camions et bus,S18_4600,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie
1328,10259,41,113.82,4666.62,6/15/2004 0:00,Envoyé,2,6,2004,Camions et bus,S18_4600,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
1329,10270,38,141.65,5382.7,7/19/2004 0:00,Envoyé,3,7,2004,Camions et bus,S18_4600,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
1330,10281,25,99.29,2482.25,8/19/2004 0:00,Envoyé,3,8,2004,Camions et bus,S18_4600,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
1331,10291,48,110.18,5288.64,2004/08/09,Envoyé,3,9,2004,Camions et bus,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
1332,10305,22,99.28,2184.16,10/13/2004 0:00,Envoyé,4,10,2004,Camions et bus,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
1333,10313,28,102.92,2881.76,10/22/2004 0:00,Envoyé,4,10,2004,Camions et bus,S18_4600,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
1334,10323,47,131.97,6202.59,2004/05/11,Envoyé,4,11,2004,Camions et bus,S18_4600,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
1335,10334,49,138.03,6763.47,11/19/2004 0:00,En attente,4,11,2004,Camions et bus,S18_4600,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvägen  8,,Luleå,,S-958 22,Sweden,EMEA,Berglund,Christina
1336,10347,45,130.76,5884.2,11/29/2004 0:00,Envoyé,4,11,2004,Camions et bus,S18_4600,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
1337,10357,28,127.12,3559.36,2004/10/12,Envoyé,4,12,2004,Camions et bus,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1338,10370,29,57.52,1668.08,1/20/2005 0:00,Envoyé,1,1,2005,Camions et bus,S18_4600,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
1339,10382,39,125.38,4889.82,2/17/2005 0:00,Envoyé,1,2,2005,Camions et bus,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1340,10411,46,113.82,5235.71,2005/01/05,Envoyé,2,5,2005,Camions et bus,S18_4600,Québec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,,Fresnière,Jean
1341,10425,38,113.82,4325.16,5/31/2005 0:00,En cours,2,5,2005,Camions et bus,S18_4600,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
1342,10103,41,47.29,1938.89,1/29/2003 0:00,Envoyé,1,1,2003,Voitures anciennes,S18_4668,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
1343,10113,50,49.8,2490.0,3/26/2003 0:00,Envoyé,1,3,2003,Voitures anciennes,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1344,10126,43,53.82,2314.26,5/28/2003 0:00,Envoyé,2,5,2003,Voitures anciennes,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
1345,10140,29,43.26,1254.54,7/24/2003 0:00,Envoyé,3,7,2003,Voitures anciennes,S18_4668,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
1346,10150,30,42.76,1282.8,9/19/2003 0:00,Envoyé,3,9,2003,Voitures anciennes,S18_4668,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
1347,10164,25,53.83,1345.75,10/21/2003 0:00,Résolu,4,10,2003,Voitures anciennes,S18_4668,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
1348,10174,49,44.77,2193.73,2003/06/11,Envoyé,4,11,2003,Voitures anciennes,S18_4668,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
1349,10183,40,49.3,1972.0,11/13/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S18_4668,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca
1350,10194,41,44.77,1835.57,11/25/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S18_4668,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
1351,10206,21,53.33,1119.93,2003/05/12,Envoyé,4,12,2003,Voitures anciennes,S18_4668,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
1352,10215,46,45.27,2082.42,1/29/2004 0:00,Envoyé,1,1,2004,Voitures anciennes,S18_4668,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve
1353,10229,39,40.25,1569.75,2004/11/03,Envoyé,1,3,2004,Voitures anciennes,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1354,10245,45,59.86,2693.7,2004/04/05,Envoyé,2,5,2004,Voitures anciennes,S18_4668,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie
1355,10258,21,59.87,1257.27,6/15/2004 0:00,Envoyé,2,6,2004,Voitures anciennes,S18_4668,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
1356,10270,44,58.36,2567.84,7/19/2004 0:00,Envoyé,3,7,2004,Voitures anciennes,S18_4668,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
1357,10281,44,59.87,2634.28,8/19/2004 0:00,Envoyé,3,8,2004,Voitures anciennes,S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
1358,10291,29,51.82,1502.78,2004/08/09,Envoyé,3,9,2004,Voitures anciennes,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
1359,10304,34,49.29,1675.86,2004/11/10,Envoyé,4,10,2004,Voitures anciennes,S18_4668,Auto Associés & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
1360,10312,39,56.84,2216.76,10/21/2004 0:00,Envoyé,4,10,2004,Voitures anciennes,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1361,10324,38,179.78,6831.64,2004/05/11,Envoyé,4,11,2004,Voitures anciennes,S18_4668,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael
1362,10333,24,79.86,1916.64,11/18/2004 0:00,Envoyé,4,11,2004,Voitures anciennes,S18_4668,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie
1363,10348,29,245.17,7109.92,2004/01/11,Envoyé,4,11,2004,Voitures anciennes,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
1364,10358,30,176.73,5301.9,2004/10/12,Envoyé,4,12,2004,Voitures anciennes,S18_4668,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1365,10370,20,136.5,2730.0,1/20/2005 0:00,Envoyé,1,1,2005,Voitures anciennes,S18_4668,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
1366,10382,39,200.69,7826.91,2/17/2005 0:00,Envoyé,1,2,2005,Voitures anciennes,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1367,10411,35,59.86,2095.1,2005/01/05,Envoyé,2,5,2005,Voitures anciennes,S18_4668,Québec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,,Fresnière,Jean
1368,10424,26,59.86,1556.36,5/31/2005 0:00,En cours,2,5,2005,Voitures anciennes,S18_4668,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1369,10108,44,126.47,5564.68,2003/03/03,Envoyé,1,3,2003,Voitures classiques,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
1370,10122,28,127.96,3582.87,2003/08/05,Envoyé,2,5,2003,Voitures classiques,S18_4721,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
1371,10135,31,151.78,4705.18,2003/02/07,Envoyé,3,7,2003,Voitures classiques,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1372,10146,29,153.26,4444.54,2003/03/09,Envoyé,3,9,2003,Voitures classiques,S18_4721,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan
1373,10159,32,144.33,4618.56,2003/10/10,Envoyé,4,10,2003,Voitures classiques,S18_4721,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
1374,10169,33,148.78,4909.74,2003/04/11,Envoyé,4,11,2003,Voitures classiques,S18_4721,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
1375,10180,44,126.47,5564.68,2003/11/11,Envoyé,4,11,2003,Voitures classiques,S18_4721,Daedalus Designs Imports,20.16.1555,"184, chaussée de Tournai",,Lille,,59000,France,EMEA,Rancé,Martine
1376,10191,32,132.42,4237.43,11/20/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S18_4721,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
1377,10211,41,138.38,5673.58,1/15/2004 0:00,Envoyé,1,1,2004,Voitures classiques,S18_4721,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
1378,10225,35,150.28,5259.8,2/22/2004 0:00,Envoyé,1,2,2004,Voitures classiques,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
1379,10238,44,144.33,6350.52,2004/09/04,Envoyé,2,4,2004,Voitures classiques,S18_4721,Danish Wholesale Imports,31 12 3555,Vinbæltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
1380,10252,26,136.88,3558.88,5/26/2004 0:00,Envoyé,2,5,2004,Voitures classiques,S18_4721,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
1381,10264,20,120.5,2410.0,6/30/2004 0:00,Envoyé,2,6,2004,Voitures classiques,S18_4721,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri
1382,10276,48,119.03,5713.44,2004/02/08,Envoyé,3,8,2004,Voitures classiques,S18_4721,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel
1383,10287,34,126.47,4299.97,8/30/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
1384,10299,49,162.19,7947.31,9/30/2004 0:00,Envoyé,3,9,2004,Voitures classiques,S18_4721,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
1385,10310,40,133.9,5356.0,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S18_4721,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
1386,10319,45,175.57,7900.65,2004/03/11,Envoyé,4,11,2004,Voitures classiques,S18_4721,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee
1387,10330,50,122.02,6101.0,11/16/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
1388,10342,38,165.16,6276.08,11/24/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_4721,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
1389,10355,25,168.12,4203.0,2004/07/12,Envoyé,4,12,2004,Voitures classiques,S18_4721,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1390,10363,28,58.17,1628.76,2005/06/01,Envoyé,1,1,2005,Voitures classiques,S18_4721,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
1391,10378,49,67.14,3289.86,2005/10/02,Envoyé,1,2,2005,Voitures classiques,S18_4721,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1392,10390,49,140.05,6862.45,2005/04/03,Envoyé,1,3,2005,Voitures classiques,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1393,10110,42,61.28,2573.76,3/18/2003 0:00,Envoyé,1,3,2003,Voitures classiques,S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
1394,10124,23,57.73,1327.79,5/21/2003 0:00,Envoyé,2,5,2003,Voitures classiques,S18_4933,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
1395,10148,29,81.25,2356.25,2003/11/09,Envoyé,3,9,2003,Voitures classiques,S18_4933,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
1396,10161,25,80.52,2013.0,10/17/2003 0:00,Envoyé,4,10,2003,Voitures classiques,S18_4933,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
1397,10173,39,71.97,2806.83,2003/05/11,Envoyé,4,11,2003,Voitures classiques,S18_4933,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
1398,10182,44,69.83,3072.52,2003/12/11,Envoyé,4,11,2003,Voitures classiques,S18_4933,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1399,10193,25,76.23,1905.75,11/21/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S18_4933,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
1400,10204,45,76.24,3430.8,2003/02/12,Envoyé,4,12,2003,Voitures classiques,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
1401,10213,25,83.39,2084.75,1/22/2004 0:00,Envoyé,1,1,2004,Voitures classiques,S18_4933,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
1402,10227,37,57.72,2135.64,2004/02/03,Envoyé,1,3,2004,Voitures classiques,S18_4933,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
1403,10241,30,66.96,2008.79,4/13/2004 0:00,Envoyé,2,4,2004,Voitures classiques,S18_4933,Mini Caravy,88.60.1555,"24, place Kléber",,Strasbourg,,67000,France,EMEA,Citeaux,Frédérique
1404,10267,36,75.52,2718.72,2004/07/07,Envoyé,3,7,2004,Voitures classiques,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
1405,10279,26,60.57,1574.82,2004/09/08,Envoyé,3,8,2004,Voitures classiques,S18_4933,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1406,10288,23,73.41,1688.42,2004/01/09,Envoyé,3,9,2004,Voitures classiques,S18_4933,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
1407,10302,23,72.69,1671.87,2003/06/10,Envoyé,4,10,2003,Voitures classiques,S18_4933,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
1408,10311,25,66.98,1674.5,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S18_4933,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1409,10332,21,165.37,3472.77,11/17/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
1410,10344,26,63.43,1649.18,11/25/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_4933,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
1411,10367,44,85.25,3751.0,2005/12/01,Résolu,1,1,2005,Voitures classiques,S18_4933,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
1412,10380,24,189.0,4536.0,2/16/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S18_4933,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1413,10407,66,66.98,4420.68,4/22/2005 0:00,En attente,2,4,2005,Voitures classiques,S18_4933,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
1414,10420,36,57.73,2078.27,5/29/2005 0:00,En cours,2,5,2005,Voitures classiques,S18_4933,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
1415,10110,36,85.25,3069.0,3/18/2003 0:00,Envoyé,1,3,2003,Voitures classiques,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
1416,10124,22,77.86,1712.92,5/21/2003 0:00,Envoyé,2,5,2003,Voitures classiques,S24_1046,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
1417,10148,25,60.26,1506.5,2003/11/09,Envoyé,3,9,2003,Voitures classiques,S24_1046,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
1418,10161,37,72.75,2691.75,10/17/2003 0:00,Envoyé,4,10,2003,Voitures classiques,S24_1046,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
1419,10172,32,75.68,2421.76,2003/05/11,Envoyé,4,11,2003,Voitures classiques,S24_1046,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie
1420,10182,47,74.22,3488.34,2003/12/11,Envoyé,4,11,2003,Voitures classiques,S24_1046,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
1421,10192,37,69.82,2583.33,11/20/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S24_1046,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie
1422,10204,20,62.47,1249.4,2003/02/12,Envoyé,4,12,2003,Voitures classiques,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
1423,10212,41,82.3,3374.3,1/16/2004 0:00,Envoyé,1,1,2004,Voitures classiques,S24_1046,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1424,10226,21,60.25,1265.25,2/26/2004 0:00,Envoyé,1,2,2004,Voitures classiques,S24_1046,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie
1425,10241,22,76.42,1681.24,4/13/2004 0:00,Envoyé,2,4,2004,Voitures classiques,S24_1046,Mini Caravy,88.60.1555,"24, place Kléber",,Strasbourg,,67000,France,EMEA,Citeaux,Frédérique
1426,10267,40,80.09,3203.6,2004/07/07,Envoyé,3,7,2004,Voitures classiques,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
1427,10279,32,74.95,2398.4,2004/09/08,Envoyé,3,8,2004,Voitures classiques,S24_1046,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1428,10288,36,66.13,2380.67,2004/01/09,Envoyé,3,9,2004,Voitures classiques,S24_1046,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
1429,10301,27,72.02,1944.54,2003/05/10,Envoyé,4,10,2003,Voitures classiques,S24_1046,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
1430,10311,26,87.42,2272.92,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S24_1046,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1431,10321,30,70.53,2115.9,2004/04/11,Envoyé,4,11,2004,Voitures classiques,S24_1046,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta
1432,10332,23,56.83,1307.08,11/17/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
1433,10344,29,59.52,1726.08,11/25/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S24_1046,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
1434,10367,21,60.37,1267.77,2005/12/01,Résolu,1,1,2005,Voitures classiques,S24_1046,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
1435,10380,34,101.23,3441.82,2/16/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S24_1046,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1436,10407,26,76.43,1987.18,4/22/2005 0:00,En attente,2,4,2005,Voitures classiques,S24_1046,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
1437,10420,60,64.66,3879.6,5/29/2005 0:00,En cours,2,5,2005,Voitures classiques,S24_1046,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
1438,10104,35,55.49,1942.15,1/31/2003 0:00,Envoyé,1,1,2003,Voitures classiques,S24_1444,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
1439,10115,47,69.35,3259.45,2003/04/04,Envoyé,2,4,2003,Voitures classiques,S24_1444,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria
1440,10127,20,60.69,1213.8,2003/03/06,Envoyé,2,6,2003,Voitures classiques,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
1441,10141,20,54.32,1086.4,2003/01/08,Envoyé,3,8,2003,Voitures classiques,S24_1444,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
1442,10152,25,65.31,1632.75,9/25/2003 0:00,Envoyé,3,9,2003,Voitures classiques,S24_1444,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
